      -3.0000000    0.0014171601   1.1835493e-05   7.5347086e-06
      -2.7500000      0.99570246   2.3680488e-05   1.5075466e-05
      -2.5000000      0.99230420   4.6486853e-05   2.9594448e-05
      -2.2500000      0.98607321   8.1955327e-05   5.2174379e-05
      -2.0000000      0.97532593   0.00013795301   8.7823612e-05
      -1.7500000      0.95772619   0.00021769453   0.00013858864
      -1.5000000      0.93089742   0.00032506592   0.00020694338
      -1.2500000      0.89212357   0.00045290002   0.00028832509
      -1.0000000      0.83938283   0.00059719675   0.00038018724
     -0.75000000      0.77249052   0.00073855758   0.00047018034
     -0.50000000      0.69155473   0.00086626499   0.00055148140
     -0.25000000      0.59936621   0.00095540016   0.00060822660
       0.0000000      0.50113552   0.00098891452   0.00062956251
      0.25000000      0.40223314   0.00096619684   0.00061509998
      0.50000000      0.30891197   0.00088031113   0.00056042344
      0.75000000      0.22653771   0.00075509307   0.00048070715
       1.0000000      0.15767193   0.00061108454   0.00038902848
       1.2500000      0.10412375   0.00046167925   0.00029391412
       1.5000000     0.064690274   0.00032604456   0.00020756640
       1.7500000     0.037827493   0.00021710545   0.00013821361
       2.0000000     0.020564080   0.00013330686   8.4865780e-05
       2.2500000     0.010287603   7.7166656e-05   4.9125816e-05
       2.5000000    0.0045318605   4.2192251e-05   2.6860420e-05
       2.7500000    0.0014896393   2.1346327e-05   1.3589493e-05
       3.0000000       0.0000000   1.0445132e-05   6.6495770e-06
